timestamp,hour,day_of_week,is_weekend,shift_id,ed_occupancy,ward_occupancy,icu_occupancy,active_nurses,active_doctors,arrivals_count,admissions_count,discharges_count,patients_in_queue,incoming_arrivals_next_4h
2026-05-13 07:00:00,7,Wednesday,0,Day,24,130,10,35,10,5,1,3,1,24
2026-05-13 08:00:00,8,Wednesday,0,Day,26,130,10,35,10,5,1,3,1,26
2026-05-13 09:00:00,9,Wednesday,0,Day,27,127,10,35,10,6,1,8,1,27
2026-05-13 10:00:00,10,Wednesday,0,Day,31,127,10,35,10,6,1,2,0,29
2026-05-13 11:00:00,11,Wednesday,0,Day,37,125,10,35,10,7,0,3,2,31
2026-05-13 12:00:00,12,Wednesday,0,Day,40,125,10,35,10,7,2,4,0,33
2026-05-13 13:00:00,13,Wednesday,0,Day,41,125,10,35,10,7,0,6,2,35
2026-05-13 14:00:00,14,Wednesday,0,Day,45,125,9,35,10,8,2,5,2,35
2026-05-13 15:00:00,15,Wednesday,0,Evening,50,124,10,30,8,9,2,4,2,33
2026-05-13 16:00:00,16,Wednesday,0,Evening,51,125,10,30,8,9,2,7,2,31
2026-05-13 17:00:00,17,Wednesday,0,Evening,54,124,10,30,8,9,2,7,0,28
2026-05-13 18:00:00,18,Wednesday,0,Evening,56,122,9,30,8,8,0,9,4,25
2026-05-13 19:00:00,19,Wednesday,0,Evening,54,125,9,30,8,7,4,6,1,23
2026-05-13 20:00:00,20,Wednesday,0,Evening,52,126,8,30,8,7,1,9,1,21
2026-05-13 21:00:00,21,Wednesday,0,Evening,48,125,8,30,8,6,1,11,1,19
2026-05-13 22:00:00,22,Wednesday,0,Evening,47,125,9,30,8,5,1,5,2,17
2026-05-13 23:00:00,23,Wednesday,0,Night,47,125,10,20,5,5,2,4,6,15
2026-05-14 00:00:00,0,Thursday,0,Night,40,131,10,20,5,5,6,6,2,13
2026-05-14 01:00:00,1,Thursday,0,Night,37,132,11,20,5,4,2,5,4,12
2026-05-14 02:00:00,2,Thursday,0,Night,33,134,11,20,5,3,4,5,2,13
2026-05-14 03:00:00,3,Thursday,0,Night,27,134,11,20,5,3,2,9,1,15
2026-05-14 04:00:00,4,Thursday,0,Night,25,134,11,20,5,3,1,5,3,17
2026-05-14 05:00:00,5,Thursday,0,Night,24,129,13,20,5,3,3,7,0,20
2026-05-14 06:00:00,6,Thursday,0,Night,26,126,13,20,5,4,0,5,0,22
2026-05-14 07:00:00,7,Thursday,0,Day,28,124,12,35,10,5,0,6,2,24
2026-05-14 08:00:00,8,Thursday,0,Day,29,123,12,35,10,5,2,5,1,26
2026-05-14 09:00:00,9,Thursday,0,Day,32,124,12,35,10,6,1,2,2,27
2026-05-14 10:00:00,10,Thursday,0,Day,30,126,12,35,10,6,2,6,1,29
2026-05-14 11:00:00,11,Thursday,0,Day,35,124,12,35,10,7,1,4,0,31
2026-05-14 12:00:00,12,Thursday,0,Day,39,123,12,35,10,7,0,4,2,33
2026-05-14 13:00:00,13,Thursday,0,Day,41,122,11,35,10,7,2,7,2,35
2026-05-14 14:00:00,14,Thursday,0,Day,45,123,12,35,10,8,2,2,3,35
2026-05-14 15:00:00,15,Thursday,0,Evening,48,126,11,30,8,9,3,4,0,33
2026-05-14 16:00:00,16,Thursday,0,Evening,56,125,11,30,8,9,0,2,1,31
2026-05-14 17:00:00,17,Thursday,0,Evening,59,124,10,30,8,9,1,8,2,28
2026-05-14 18:00:00,18,Thursday,0,Evening,57,123,10,30,8,8,2,11,2,25
2026-05-14 19:00:00,19,Thursday,0,Evening,59,119,11,30,8,7,2,8,2,23
2026-05-14 20:00:00,20,Thursday,0,Evening,58,118,12,30,8,7,2,8,2,21
2026-05-14 21:00:00,21,Thursday,0,Evening,56,119,12,30,8,6,2,7,5,19
2026-05-14 22:00:00,22,Thursday,0,Evening,52,124,12,30,8,5,5,4,2,18
2026-05-14 23:00:00,23,Thursday,0,Night,49,123,12,20,5,5,2,9,2,16
2026-05-15 00:00:00,0,Friday,0,Night,49,122,13,20,5,5,2,5,4,14
2026-05-15 01:00:00,1,Friday,0,Night,42,124,15,20,5,4,4,7,2,13
2026-05-15 02:00:00,2,Friday,0,Night,37,125,16,20,5,4,2,7,3,13
2026-05-15 03:00:00,3,Friday,0,Night,32,127,16,20,5,3,3,6,1,15
2026-05-15 04:00:00,4,Friday,0,Night,31,128,16,20,5,3,1,3,0,18
2026-05-15 05:00:00,5,Friday,0,Night,29,127,15,20,5,3,0,7,1,21
2026-05-15 06:00:00,6,Friday,0,Night,28,125,15,20,5,4,1,7,1,24
2026-05-15 07:00:00,7,Friday,0,Day,28,123,15,35,10,5,1,7,1,26
2026-05-15 08:00:00,8,Friday,0,Day,29,123,13,35,10,6,1,7,1,27
2026-05-15 09:00:00,9,Friday,0,Day,31,121,13,35,10,6,1,6,2,29
2026-05-15 10:00:00,10,Friday,0,Day,33,122,13,35,10,7,2,4,0,31
2026-05-15 11:00:00,11,Friday,0,Day,39,120,11,35,10,7,0,5,4,33
2026-05-15 12:00:00,12,Friday,0,Day,41,123,12,35,10,7,4,1,1,36
2026-05-15 13:00:00,13,Friday,0,Day,46,122,12,35,10,8,1,4,1,37
2026-05-15 14:00:00,14,Friday,0,Day,50,123,12,35,10,9,1,4,2,36
2026-05-15 15:00:00,15,Friday,0,Evening,51,124,12,30,8,9,2,7,2,35
2026-05-15 16:00:00,16,Friday,0,Evening,55,126,12,30,8,10,2,4,2,32
2026-05-15 17:00:00,17,Friday,0,Evening,56,126,12,30,8,9,2,8,1,29
2026-05-15 18:00:00,18,Friday,0,Evening,57,125,13,30,8,8,1,7,1,27
2026-05-15 19:00:00,19,Friday,0,Evening,60,124,12,30,8,8,1,7,3,24
2026-05-15 20:00:00,20,Friday,0,Evening,59,125,12,30,8,7,3,7,4,21
2026-05-15 21:00:00,21,Friday,0,Evening,55,126,13,30,8,6,4,8,1,19
2026-05-15 22:00:00,22,Friday,0,Evening,53,125,13,30,8,6,1,9,3,16
2026-05-15 23:00:00,23,Friday,0,Night,45,126,14,20,5,5,3,11,6,14
2026-05-16 00:00:00,0,Saturday,1,Night,37,130,16,20,5,4,6,6,1,12
2026-05-16 01:00:00,1,Saturday,1,Night,38,128,16,20,5,4,1,5,1,11
2026-05-16 02:00:00,2,Saturday,1,Night,33,129,16,20,5,3,1,7,2,11
2026-05-16 03:00:00,3,Saturday,1,Night,30,129,16,20,5,3,2,6,4,12
2026-05-16 04:00:00,4,Saturday,1,Night,25,132,16,20,5,2,4,4,2,15
2026-05-16 05:00:00,5,Saturday,1,Night,23,133,16,20,5,3,2,4,0,17
2026-05-16 06:00:00,6,Saturday,1,Night,22,131,16,20,5,3,0,6,0,20
2026-05-16 07:00:00,7,Saturday,1,Day,25,129,16,35,10,4,0,3,2,22
2026-05-16 08:00:00,8,Saturday,1,Day,26,131,15,35,10,5,2,3,0,23
2026-05-16 09:00:00,9,Saturday,1,Day,27,129,15,35,10,5,0,6,1,25
2026-05-16 10:00:00,10,Saturday,1,Day,30,127,16,35,10,6,1,4,0,26
2026-05-16 11:00:00,11,Saturday,1,Day,33,123,16,35,10,6,0,7,2,28
2026-05-16 12:00:00,12,Saturday,1,Day,34,121,17,35,10,6,2,6,2,30
2026-05-16 13:00:00,13,Saturday,1,Day,36,123,16,35,10,7,2,4,1,31
2026-05-16 14:00:00,14,Saturday,1,Day,39,121,17,35,10,7,1,5,2,31
2026-05-16 15:00:00,15,Saturday,1,Evening,40,121,17,30,8,8,2,7,1,29
2026-05-16 16:00:00,16,Saturday,1,Evening,45,121,16,30,8,8,1,4,1,27
2026-05-16 17:00:00,17,Saturday,1,Evening,49,120,17,30,8,8,1,4,4,24
2026-05-16 18:00:00,18,Saturday,1,Evening,50,123,18,30,8,7,4,2,4,22
2026-05-16 19:00:00,19,Saturday,1,Evening,50,123,20,30,8,6,4,4,2,20
2026-05-16 20:00:00,20,Saturday,1,Evening,48,123,19,30,8,6,2,9,1,18
2026-05-16 21:00:00,21,Saturday,1,Evening,47,120,20,30,8,5,1,8,4,16
2026-05-16 22:00:00,22,Saturday,1,Evening,38,119,21,30,8,5,4,14,1,14
2026-05-16 23:00:00,23,Saturday,1,Night,36,118,21,20,5,4,1,7,0,12
2026-05-17 00:00:00,0,Sunday,1,Night,37,116,21,20,5,4,0,5,1,10
2026-05-17 01:00:00,1,Sunday,1,Night,36,116,21,20,5,3,1,4,2,9
2026-05-17 02:00:00,2,Sunday,1,Night,32,117,21,20,5,3,2,6,2,9
2026-05-17 03:00:00,3,Sunday,1,Night,27,119,21,20,5,2,2,5,0,11
2026-05-17 04:00:00,4,Sunday,1,Night,26,118,21,20,5,2,0,4,1,14
2026-05-17 05:00:00,5,Sunday,1,Night,22,118,21,20,5,2,1,6,2,17
2026-05-17 06:00:00,6,Sunday,1,Night,20,119,21,20,5,3,2,4,0,19
2026-05-17 07:00:00,7,Sunday,1,Day,20,117,21,35,10,4,0,6,0,21
2026-05-17 08:00:00,8,Sunday,1,Day,23,115,21,35,10,5,0,4,2,22
2026-05-17 09:00:00,9,Sunday,1,Day,23,115,21,35,10,5,2,5,1,23
2026-05-17 10:00:00,10,Sunday,1,Day,26,116,21,35,10,5,1,1,0,25
2026-05-17 11:00:00,11,Sunday,1,Day,30,116,20,35,10,6,0,3,1,27
2026-05-17 12:00:00,12,Sunday,1,Day,31,116,20,35,10,6,1,5,1,29
2026-05-17 13:00:00,13,Sunday,1,Day,36,115,21,35,10,6,1,1,1,31
2026-05-17 14:00:00,14,Sunday,1,Day,39,114,21,35,10,7,1,5,0,31
2026-05-17 15:00:00,15,Sunday,1,Evening,42,111,20,30,8,8,0,9,2,29
2026-05-17 16:00:00,16,Sunday,1,Evening,47,110,21,30,8,8,2,3,2,27
2026-05-17 17:00:00,17,Sunday,1,Evening,46,111,21,30,8,8,2,8,2,24
2026-05-17 18:00:00,18,Sunday,1,Evening,48,111,20,30,8,7,2,6,2,22
2026-05-17 19:00:00,19,Sunday,1,Evening,49,112,20,30,8,6,2,4,4,20
2026-05-17 20:00:00,20,Sunday,1,Evening,47,115,20,30,8,6,4,5,0,19
2026-05-17 21:00:00,21,Sunday,1,Evening,47,113,20,30,8,5,0,7,1,18
2026-05-17 22:00:00,22,Sunday,1,Evening,48,114,20,30,8,5,1,3,1,17
2026-05-17 23:00:00,23,Sunday,1,Night,42,113,20,20,5,4,1,11,4,16
2026-05-18 00:00:00,0,Monday,0,Night,34,114,19,20,5,5,4,13,3,14
2026-05-18 01:00:00,1,Monday,0,Night,31,117,18,20,5,4,3,5,2,13
2026-05-18 02:00:00,2,Monday,0,Night,31,114,19,20,5,4,2,6,1,13
2026-05-18 03:00:00,3,Monday,0,Night,32,112,19,20,5,3,1,4,2,15
2026-05-18 04:00:00,4,Monday,0,Night,31,112,19,20,5,3,2,4,2,18
2026-05-18 05:00:00,5,Monday,0,Night,28,111,19,20,5,3,2,7,2,21
2026-05-18 06:00:00,6,Monday,0,Night,26,110,18,20,5,4,2,8,2,24
2026-05-18 07:00:00,7,Monday,0,Day,26,107,19,35,10,5,2,7,3,26
2026-05-18 08:00:00,8,Monday,0,Day,27,109,19,35,10,6,3,3,0,27
2026-05-18 09:00:00,9,Monday,0,Day,28,108,19,35,10,6,0,6,2,29
2026-05-18 10:00:00,10,Monday,0,Day,31,109,20,35,10,7,2,2,1,31
2026-05-18 11:00:00,11,Monday,0,Day,34,107,20,35,10,7,1,6,0,33
2026-05-18 12:00:00,12,Monday,0,Day,39,103,18,35,10,7,0,8,0,36
2026-05-18 13:00:00,13,Monday,0,Day,42,102,18,35,10,8,0,6,0,37
2026-05-18 14:00:00,14,Monday,0,Day,49,101,18,35,10,9,0,3,1,36
2026-05-18 15:00:00,15,Monday,0,Evening,53,101,18,30,8,9,1,5,0,35
2026-05-18 16:00:00,16,Monday,0,Evening,57,99,16,30,8,10,0,10,3,32
2026-05-18 17:00:00,17,Monday,0,Evening,56,100,16,30,8,9,3,9,3,29
2026-05-18 18:00:00,18,Monday,0,Evening,56,100,16,30,8,8,3,8,2,27
2026-05-18 19:00:00,19,Monday,0,Evening,55,102,16,30,8,8,2,7,2,24
2026-05-18 20:00:00,20,Monday,0,Evening,55,101,16,30,8,7,2,8,4,22
2026-05-18 21:00:00,21,Monday,0,Evening,50,104,16,30,8,6,4,8,0,20
2026-05-18 22:00:00,22,Monday,0,Evening,51,102,16,30,8,6,0,7,2,17
2026-05-18 23:00:00,23,Monday,0,Night,52,103,16,20,5,5,2,3,2,15
2026-05-19 00:00:00,0,Tuesday,0,Night,51,105,15,20,5,5,2,5,2,13
2026-05-19 01:00:00,1,Tuesday,0,Night,46,107,15,20,5,4,2,7,4,12
2026-05-19 02:00:00,2,Tuesday,0,Night,37,108,15,20,5,3,4,11,2,13
2026-05-19 03:00:00,3,Tuesday,0,Night,31,108,15,20,5,3,2,9,1,15
2026-05-19 04:00:00,4,Tuesday,0,Night,28,107,15,20,5,3,1,7,0,17
2026-05-19 05:00:00,5,Tuesday,0,Night,26,105,14,20,5,3,0,8,2,20
2026-05-19 06:00:00,6,Tuesday,0,Night,27,105,14,20,5,4,2,3,2,22
2026-05-19 07:00:00,7,Tuesday,0,Day,25,104,15,35,10,5,2,7,3,24
2026-05-19 08:00:00,8,Tuesday,0,Day,24,104,14,35,10,5,3,7,0,26
2026-05-19 09:00:00,9,Tuesday,0,Day,30,103,14,35,10,6,0,1,2,27
2026-05-19 10:00:00,10,Tuesday,0,Day,31,104,15,35,10,6,2,3,1,29
2026-05-19 11:00:00,11,Tuesday,0,Day,33,105,15,35,10,7,1,4,2,31
2026-05-19 12:00:00,12,Tuesday,0,Day,36,107,15,35,10,7,2,2,1,33
2026-05-19 13:00:00,13,Tuesday,0,Day,39,107,15,35,10,7,1,4,3,35
2026-05-19 14:00:00,14,Tuesday,0,Day,43,109,16,35,10,8,3,1,0,35
2026-05-19 15:00:00,15,Tuesday,0,Evening,48,109,15,30,8,9,0,5,1,33
2026-05-19 16:00:00,16,Tuesday,0,Evening,53,108,15,30,8,9,1,5,3,31
2026-05-19 17:00:00,17,Tuesday,0,Evening,56,111,15,30,8,9,3,3,3,28
2026-05-19 18:00:00,18,Tuesday,0,Evening,56,114,14,30,8,8,3,6,4,25
2026-05-19 19:00:00,19,Tuesday,0,Evening,55,115,14,30,8,7,4,7,1,23
2026-05-19 20:00:00,20,Tuesday,0,Evening,54,114,14,30,8,7,1,9,3,21
2026-05-19 21:00:00,21,Tuesday,0,Evening,52,116,14,30,8,6,3,6,3,19
2026-05-19 22:00:00,22,Tuesday,0,Evening,49,119,14,30,8,5,3,5,3,17
2026-05-19 23:00:00,23,Tuesday,0,Night,46,119,14,20,5,5,3,8,3,15
2026-05-20 00:00:00,0,Wednesday,0,Night,36,119,15,20,5,5,3,14,1,13
2026-05-20 01:00:00,1,Wednesday,0,Night,32,119,15,20,5,4,1,8,0,12
2026-05-20 02:00:00,2,Wednesday,0,Night,29,118,15,20,5,3,0,7,1,13
2026-05-20 03:00:00,3,Wednesday,0,Night,28,117,15,20,5,3,1,5,0,15
2026-05-20 04:00:00,4,Wednesday,0,Night,29,116,13,20,5,3,0,5,5,17
2026-05-20 05:00:00,5,Wednesday,0,Night,23,117,13,20,5,3,5,8,1,20
2026-05-20 06:00:00,6,Wednesday,0,Night,23,117,13,20,5,4,1,4,0,22
2026-05-20 07:00:00,7,Wednesday,0,Day,25,115,13,35,10,5,0,5,3,24
2026-05-20 08:00:00,8,Wednesday,0,Day,24,116,13,35,10,5,3,5,1,26
2026-05-20 09:00:00,9,Wednesday,0,Day,29,115,13,35,10,6,1,2,0,27
2026-05-20 10:00:00,10,Wednesday,0,Day,33,114,12,35,10,6,0,4,2,29
2026-05-20 11:00:00,11,Wednesday,0,Day,34,115,13,35,10,7,2,4,1,31
2026-05-20 12:00:00,12,Wednesday,0,Day,37,115,13,35,10,7,1,4,2,33
2026-05-20 13:00:00,13,Wednesday,0,Day,41,117,12,35,10,7,2,2,0,35
2026-05-20 14:00:00,14,Wednesday,0,Day,46,113,12,35,10,8,0,7,1,35
2026-05-20 15:00:00,15,Wednesday,0,Evening,47,114,12,30,8,9,1,7,1,33
2026-05-20 16:00:00,16,Wednesday,0,Evening,51,115,12,30,8,9,1,4,1,31
2026-05-20 17:00:00,17,Wednesday,0,Evening,56,115,12,30,8,9,1,4,2,28
2026-05-20 18:00:00,18,Wednesday,0,Evening,54,116,12,30,8,8,2,9,0,25
2026-05-20 19:00:00,19,Wednesday,0,Evening,59,115,12,30,8,7,0,3,4,23
2026-05-20 20:00:00,20,Wednesday,0,Evening,55,115,13,30,8,7,4,10,1,21
2026-05-20 21:00:00,21,Wednesday,0,Evening,54,115,12,30,8,6,1,8,2,19
2026-05-20 22:00:00,22,Wednesday,0,Evening,51,116,10,30,8,5,2,9,3,17
2026-05-20 23:00:00,23,Wednesday,0,Night,48,117,8,20,5,5,3,9,2,15
2026-05-21 00:00:00,0,Thursday,0,Night,44,117,8,20,5,5,2,9,1,13
2026-05-21 01:00:00,1,Thursday,0,Night,37,117,8,20,5,4,1,11,1,12
2026-05-21 02:00:00,2,Thursday,0,Night,34,115,8,20,5,3,1,8,1,13
2026-05-21 03:00:00,3,Thursday,0,Night,34,116,8,20,5,3,1,2,1,15
2026-05-21 04:00:00,4,Thursday,0,Night,28,117,8,20,5,3,1,8,0,17
2026-05-21 05:00:00,5,Thursday,0,Night,25,117,8,20,5,3,0,6,4,20
2026-05-21 06:00:00,6,Thursday,0,Night,25,119,9,20,5,4,4,1,3,22
2026-05-21 07:00:00,7,Thursday,0,Day,24,122,8,35,10,5,3,4,2,24
2026-05-21 08:00:00,8,Thursday,0,Day,25,120,10,35,10,5,2,4,1,26
2026-05-21 09:00:00,9,Thursday,0,Day,29,120,10,35,10,6,1,2,1,27
2026-05-21 10:00:00,10,Thursday,0,Day,31,121,10,35,10,6,1,3,0,29
2026-05-21 11:00:00,11,Thursday,0,Day,35,120,10,35,10,7,0,4,2,31
2026-05-21 12:00:00,12,Thursday,0,Day,38,119,11,35,10,7,2,4,0,33
2026-05-21 13:00:00,13,Thursday,0,Day,43,116,11,35,10,7,0,5,1,35
2026-05-21 14:00:00,14,Thursday,0,Day,46,116,12,35,10,8,1,4,4,35
2026-05-21 15:00:00,15,Thursday,0,Evening,46,117,12,30,8,9,4,8,1,33
2026-05-21 16:00:00,16,Thursday,0,Evening,51,115,12,30,8,9,1,6,1,31
2026-05-21 17:00:00,17,Thursday,0,Evening,53,112,12,30,8,9,1,10,0,28
2026-05-21 18:00:00,18,Thursday,0,Evening,56,111,12,30,8,8,0,6,1,25
2026-05-21 19:00:00,19,Thursday,0,Evening,52,110,12,30,8,7,1,12,2,23
2026-05-21 20:00:00,20,Thursday,0,Evening,52,111,13,30,8,7,2,5,5,21
2026-05-21 21:00:00,21,Thursday,0,Evening,51,114,12,30,8,6,5,5,3,19
2026-05-21 22:00:00,22,Thursday,0,Evening,50,115,13,30,8,5,3,4,3,18
2026-05-21 23:00:00,23,Thursday,0,Night,45,115,14,20,5,5,3,9,0,16
2026-05-22 00:00:00,0,Friday,0,Night,48,114,13,20,5,5,0,4,0,14
2026-05-22 01:00:00,1,Friday,0,Night,40,114,13,20,5,4,0,12,5,13
2026-05-22 02:00:00,2,Friday,0,Night,32,117,14,20,5,4,5,8,3,13
2026-05-22 03:00:00,3,Friday,0,Night,29,118,16,20,5,3,3,3,1,15
2026-05-22 04:00:00,4,Friday,0,Night,29,115,16,20,5,3,1,6,1,18
2026-05-22 05:00:00,5,Friday,0,Night,26,114,16,20,5,3,1,7,2,21
2026-05-22 06:00:00,6,Friday,0,Night,26,115,16,20,5,4,2,3,2,24
2026-05-22 07:00:00,7,Friday,0,Day,25,115,16,35,10,5,2,6,0,26
2026-05-22 08:00:00,8,Friday,0,Day,28,115,16,35,10,6,0,3,3,27
2026-05-22 09:00:00,9,Friday,0,Day,29,115,16,35,10,6,3,5,1,29
2026-05-22 10:00:00,10,Friday,0,Day,34,116,16,35,10,7,1,1,0,31
2026-05-22 11:00:00,11,Friday,0,Day,37,115,16,35,10,7,0,5,2,33
2026-05-22 12:00:00,12,Friday,0,Day,41,116,16,35,10,7,2,2,0,36
2026-05-22 13:00:00,13,Friday,0,Day,46,114,16,35,10,8,0,5,2,37
2026-05-22 14:00:00,14,Friday,0,Day,50,115,15,35,10,9,2,5,2,36
2026-05-22 15:00:00,15,Friday,0,Evening,51,117,14,30,8,9,2,7,4,35
2026-05-22 16:00:00,16,Friday,0,Evening,56,121,13,30,8,10,4,2,3,32
2026-05-22 17:00:00,17,Friday,0,Evening,58,123,14,30,8,9,3,4,4,29
2026-05-22 18:00:00,18,Friday,0,Evening,55,126,14,30,8,8,4,8,2,27
2026-05-22 19:00:00,19,Friday,0,Evening,56,127,14,30,8,8,2,6,1,24
2026-05-22 20:00:00,20,Friday,0,Evening,57,128,14,30,8,7,1,5,0,21
2026-05-22 21:00:00,21,Friday,0,Evening,56,126,13,30,8,6,0,10,3,19
2026-05-22 22:00:00,22,Friday,0,Evening,55,127,14,30,8,6,3,5,4,16
2026-05-22 23:00:00,23,Friday,0,Night,51,129,15,20,5,5,4,6,3,14
2026-05-23 00:00:00,0,Saturday,1,Night,47,129,15,20,5,4,3,8,3,12
2026-05-23 01:00:00,1,Saturday,1,Night,43,128,16,20,5,4,3,8,2,11
2026-05-23 02:00:00,2,Saturday,1,Night,36,129,17,20,5,3,2,8,3,11
2026-05-23 03:00:00,3,Saturday,1,Night,34,127,18,20,5,3,3,6,4,12
2026-05-23 04:00:00,4,Saturday,1,Night,27,129,20,20,5,2,4,5,2,15
2026-05-23 05:00:00,5,Saturday,1,Night,25,128,20,20,5,3,2,6,1,17
2026-05-23 06:00:00,6,Saturday,1,Night,24,126,20,20,5,3,1,6,2,20
2026-05-23 07:00:00,7,Saturday,1,Day,23,121,20,35,10,4,2,10,1,22
2026-05-23 08:00:00,8,Saturday,1,Day,23,120,20,35,10,5,1,6,0,23
2026-05-23 09:00:00,9,Saturday,1,Day,26,119,20,35,10,5,0,3,1,25
2026-05-23 10:00:00,10,Saturday,1,Day,29,118,19,35,10,6,1,5,1,26
2026-05-23 11:00:00,11,Saturday,1,Day,31,116,19,35,10,6,1,6,0,28
2026-05-23 12:00:00,12,Saturday,1,Day,37,114,19,35,10,6,0,2,1,30
2026-05-23 13:00:00,13,Saturday,1,Day,40,115,19,35,10,7,1,3,3,31
2026-05-23 14:00:00,14,Saturday,1,Day,42,117,19,35,10,7,3,3,0,31
2026-05-23 15:00:00,15,Saturday,1,Evening,47,116,19,30,8,8,0,4,1,29
2026-05-23 16:00:00,16,Saturday,1,Evening,50,117,19,30,8,8,1,4,1,27
2026-05-23 17:00:00,17,Saturday,1,Evening,48,118,18,30,8,8,1,10,3,24
2026-05-23 18:00:00,18,Saturday,1,Evening,50,120,19,30,8,7,3,2,4,22
2026-05-23 19:00:00,19,Saturday,1,Evening,47,122,19,30,8,6,4,7,1,20
2026-05-23 20:00:00,20,Saturday,1,Evening,49,122,18,30,8,6,1,5,2,18
2026-05-23 21:00:00,21,Saturday,1,Evening,51,123,19,30,8,5,2,1,5,16
2026-05-23 22:00:00,22,Saturday,1,Evening,48,127,19,30,8,5,5,4,2,14
2026-05-23 23:00:00,23,Saturday,1,Night,45,128,18,20,5,4,2,7,2,12
2026-05-24 00:00:00,0,Sunday,1,Night,39,128,17,20,5,4,2,11,2,10
2026-05-24 01:00:00,1,Sunday,1,Night,32,129,17,20,5,3,2,9,2,9
2026-05-24 02:00:00,2,Sunday,1,Night,32,128,17,20,5,3,2,4,3,9
2026-05-24 03:00:00,3,Sunday,1,Night,25,131,17,20,5,2,3,6,1,11
2026-05-24 04:00:00,4,Sunday,1,Night,24,128,17,20,5,2,1,6,1,14
2026-05-24 05:00:00,5,Sunday,1,Night,23,127,17,20,5,2,1,4,0,17
2026-05-24 06:00:00,6,Sunday,1,Night,19,124,17,20,5,3,0,10,0,19
2026-05-24 07:00:00,7,Sunday,1,Day,21,124,17,35,10,4,0,2,1,21
2026-05-24 08:00:00,8,Sunday,1,Day,24,125,17,35,10,5,1,1,0,22
2026-05-24 09:00:00,9,Sunday,1,Day,27,124,17,35,10,5,0,3,1,23
2026-05-24 10:00:00,10,Sunday,1,Day,27,122,15,35,10,5,1,9,1,25
2026-05-24 11:00:00,11,Sunday,1,Day,30,123,15,35,10,6,1,2,1,27
2026-05-24 12:00:00,12,Sunday,1,Day,35,122,14,35,10,6,1,3,0,29
2026-05-24 13:00:00,13,Sunday,1,Day,38,120,14,35,10,6,0,5,0,31
2026-05-24 14:00:00,14,Sunday,1,Day,39,117,14,35,10,7,0,9,0,31
2026-05-24 15:00:00,15,Sunday,1,Evening,44,117,13,30,8,8,0,4,1,29
2026-05-24 16:00:00,16,Sunday,1,Evening,47,118,13,30,8,8,1,4,3,27
2026-05-24 17:00:00,17,Sunday,1,Evening,50,117,14,30,8,8,3,5,3,24
2026-05-24 18:00:00,18,Sunday,1,Evening,48,117,14,30,8,7,3,9,4,22
2026-05-24 19:00:00,19,Sunday,1,Evening,44,118,16,30,8,6,4,7,1,20
2026-05-24 20:00:00,20,Sunday,1,Evening,43,116,16,30,8,6,1,9,1,19
2026-05-24 21:00:00,21,Sunday,1,Evening,43,114,17,30,8,5,1,6,1,18
2026-05-24 22:00:00,22,Sunday,1,Evening,42,112,17,30,8,5,1,8,4,17
2026-05-24 23:00:00,23,Sunday,1,Night,39,111,17,20,5,4,4,8,1,16
2026-05-25 00:00:00,0,Monday,0,Night,37,109,18,20,5,5,1,8,2,14
2026-05-25 01:00:00,1,Monday,0,Night,35,107,19,20,5,4,2,7,2,13
2026-05-25 02:00:00,2,Monday,0,Night,33,109,19,20,5,4,2,4,1,13
2026-05-25 03:00:00,3,Monday,0,Night,31,107,19,20,5,3,1,7,1,15
2026-05-25 04:00:00,4,Monday,0,Night,31,105,19,20,5,3,1,5,2,18
2026-05-25 05:00:00,5,Monday,0,Night,28,105,19,20,5,3,2,6,5,21
2026-05-25 06:00:00,6,Monday,0,Night,25,110,19,20,5,4,5,2,0,24
2026-05-25 07:00:00,7,Monday,0,Day,28,109,19,35,10,5,0,3,1,26
2026-05-25 08:00:00,8,Monday,0,Day,30,108,19,35,10,6,1,5,2,27
2026-05-25 09:00:00,9,Monday,0,Day,30,110,19,35,10,6,2,4,2,29
2026-05-25 10:00:00,10,Monday,0,Day,34,111,18,35,10,7,2,3,1,31
2026-05-25 11:00:00,11,Monday,0,Day,36,108,18,35,10,7,1,8,0,33
2026-05-25 12:00:00,12,Monday,0,Day,42,107,18,35,10,7,0,2,1,36
2026-05-25 13:00:00,13,Monday,0,Day,46,107,18,35,10,8,1,4,1,37
2026-05-25 14:00:00,14,Monday,0,Day,48,106,18,35,10,9,1,8,1,36
2026-05-25 15:00:00,15,Monday,0,Evening,52,107,18,30,8,9,1,4,0,35
2026-05-25 16:00:00,16,Monday,0,Evening,60,107,18,30,8,10,0,2,4,32
2026-05-25 17:00:00,17,Monday,0,Evening,58,110,18,30,8,9,4,8,4,29
2026-05-25 18:00:00,18,Monday,0,Evening,61,111,20,30,8,8,4,2,3,27
2026-05-25 19:00:00,19,Monday,0,Evening,61,113,20,30,8,8,3,6,1,24
2026-05-25 20:00:00,20,Monday,0,Evening,61,111,19,30,8,7,1,10,2,22
2026-05-25 21:00:00,21,Monday,0,Evening,59,113,19,30,8,6,2,6,3,20
2026-05-25 22:00:00,22,Monday,0,Evening,56,114,18,30,8,6,3,9,2,17
2026-05-25 23:00:00,23,Monday,0,Night,48,115,18,20,5,5,2,12,3,15
2026-05-26 00:00:00,0,Tuesday,0,Night,47,115,18,20,5,5,3,6,2,13
2026-05-26 01:00:00,1,Tuesday,0,Night,41,114,18,20,5,4,2,11,1,12
